"Fecha","Ultimo","Apertura","Diferencia","Maximo","Minimo","Volumen"
02/07/07,"14804,7","14790,8","-0,60%","14850,9","14741,2",154132
29/06/07,14892,"14870,1","0,50%",14892,"14712,2",203840
28/06/07,"14819,9","14806,6","0,90%","14840,7","14744,3",195361
27/06/07,"14681,7",14680,"-0,50%","14751,3","14582,4",272534
26/06/07,"14755,2","14727,9","-0,60%","14884,8","14708,5",252185
25/06/07,"14848,3",14672,"0,40%","14857,9","14595,1",224718
22/06/07,"14784,9","14910,3","-0,70%",14943,"14756,8",192745
21/06/07,"14882,4","14918,9","-1,00%","14951,1","14790,8",247328
20/06/07,"15035,7","15060,9","0,20%",15095,15011,202769
19/06/07,"15000,2","15111,5","-0,70%","15164,4","14913,3",221061
18/06/07,"15103,6","15239,9","-1,00%","15251,2","15053,2",220080
15/06/07,"15252,1","15121,4","1,20%","15288,5","15110,8",361359
14/06/07,"15078,4",14938,"1,70%","15078,4","14927,5",277248
13/06/07,"14829,8","14722,8","0,40%","14842,4","14638,1",286732
12/06/07,"14764,3","14920,7","-1,20%",14951,"14704,7",250569
11/06/07,"14940,6","14908,8","0,80%","14977,9","14870,1",203733
08/06/07,"14816,5","14644,2","0,60%","14874,2","14604,6",293714
07/06/07,"14725,9",14986,"-1,40%",15042,"14678,3",370544
06/06/07,"14928,8","15280,1","-2,50%","15282,4","14925,4",327366
05/06/07,"15314,9","15435,5","-0,60%","15461,9","15304,8",228560
04/06/07,"15414,3","15482,2","-0,60%","15511,8","15372,5",196249
01/06/07,"15501,5","15330,4","1,10%","15543,8","15321,5",288415
31/05/07,"15329,4","15283,9","1,30%","15340,5","15243,8",276198
30/05/07,"15137,3","15107,7","-0,30%","15144,4","15035,4",163691
29/05/07,"15188,6","15163,3","0,40%","15198,6","15123,8",230108
28/05/07,"15124,6","15097,9","0,50%","15126,7","15067,7",55263
25/05/07,"15053,2",15047,"-0,30%","15086,3","14970,1",192487
24/05/07,"15094,9","15138,4","-0,80%",15220,"15082,7",189649
23/05/07,"15223,9","15081,4","1,00%","15223,9","15072,7",197645
22/05/07,"15070,9","15056,2","0,10%","15107,8","15015,1",152575
21/05/07,"15055,5","15108,5","-0,10%","15158,5",15042,182609
18/05/07,"15068,4","15007,3","0,70%","15114,3","14937,3",266560
17/05/07,"14968,2","14929,6","0,30%","14997,6","14899,4",158038
16/05/07,"14918,8","14791,8","0,60%","14928,5","14763,8",217246
15/05/07,"14824,2","14672,6","0,90%","14824,2","14650,9",219612
14/05/07,14686,"14780,9","-0,30%","14796,7","14668,8",150557
11/05/07,"14736,3","14475,8","1,10%","14751,1","14449,3",259159
10/05/07,"14575,4","14625,8","-0,20%","14712,3","14500,7",239552
09/05/07,"14609,4","14613,7","0,40%","14647,1","14513,9",206034
08/05/07,"14556,7","14661,4","-0,80%","14664,6","14508,3",193308
07/05/07,"14672,1","14667,7","0,40%",14693,"14566,4",146278
04/05/07,"14620,3","14430,2","1,60%","14636,5","14426,2",309616
03/05/07,"14395,6","14452,7","-0,10%","14454,6",14176,276750
02/05/07,"14416,9","14421,8","0,30%","14462,9",14363,198617
30/04/07,"14374,6",14386,"-0,20%","14532,6","14354,9",170261
27/04/07,"14403,6","14612,1","-1,40%","14618,3",14342,240071
26/04/07,14611,"14789,7","-0,10%","14789,7","14570,3",268290
25/04/07,"14620,4","14594,4","0,30%","14635,4","14468,7",279572
24/04/07,"14578,7","14956,3","-2,70%","14988,4","14516,5",365177
23/04/07,"14987,1","15091,1","-0,60%","15111,7","14948,4",143863
20/04/07,"15080,9",14860,"1,70%","15136,2",14857,278685
19/04/07,"14821,7","14735,7","-0,30%","14821,7","14623,3",234856
18/04/07,"14870,4","14910,4","-0,60%","14930,2","14800,1",186340
17/04/07,14966,"15012,4","-0,40%","15020,3","14855,1",199413
16/04/07,"15020,8","15008,8","0,40%","15059,5","14999,2",222283
13/04/07,"14965,3",14905,"0,60%","14984,5",14894,174237
12/04/07,14883,"14971,9","-0,80%","14978,4","14775,2",215105
11/04/07,"14997,6","15006,8","-0,10%","15063,8","14956,9",185219
10/04/07,"15005,5",14973,"0,20%",15022,14908,158757
05/04/07,"14974,9","14942,8","0,20%","14974,9","14914,1",132439
04/04/07,"14943,1","14979,1","-0,10%","14988,6",14891,205981
03/04/07,"14953,2","14791,1","1,50%",14972,"14783,8",278637
02/04/07,"14730,8","14619,9","0,60%","14735,8","14580,5",208640
30/03/07,"14641,7","14575,8","0,20%","14730,4","14539,4",212044
29/03/07,"14605,3","14529,4","0,80%","14605,3","14519,5",205075
28/03/07,14483,"14493,5","-0,40%","14535,5","14410,9",185267
27/03/07,"14536,8","14561,9","0,50%","14578,3","14495,7",247503
26/03/07,"14469,6",14566,"-0,50%",14626,"14414,6",234019
23/03/07,"14545,7","14486,1","0,40%","14555,2","14433,2",213009
22/03/07,"14490,1","14530,7","1,30%",14541,"14409,5",236921
21/03/07,"14310,5","14333,9","-0,10%","14385,4","14275,7",236980
20/03/07,"14323,2","14281,7","0,50%","14323,2","14151,7",255354
19/03/07,"14250,2","14101,6","2,00%","14250,2","14093,2",204286
16/03/07,"13977,4","13937,7","0,30%","14039,6","13866,4",334357
15/03/07,"13940,4","13776,5","2,50%","13940,4","13755,9",277408
14/03/07,"13602,4","13720,8","-2,70%","13794,2","13602,4",360198
13/03/07,"13982,9","14141,9","-1,20%","14206,2","13982,5",222017
12/03/07,"14146,5","14311,3","-0,80%","14359,8","14088,1",200040
09/03/07,"14257,2","14197,1","0,40%","14306,1","14098,1",183694
08/03/07,14194,"14002,9","2,00%",14201,"13983,6",235753
07/03/07,"13912,7","13919,2","0,60%","13958,8","13823,8",232209
06/03/07,"13825,9","13843,1","0,60%","13859,3",13768,224567
05/03/07,"13749,1","13689,8","-1,50%","13830,2","13654,9",327845
02/03/07,"13962,2","14113,2","-0,70%","14193,7","13880,2",308614
01/03/07,"14064,9","14228,6","-1,30%","14347,8","13820,6",406876
28/02/07,"14248,4","14182,6","-1,10%","14366,2","14070,9",383023
27/02/07,"14408,3","14742,5","-3,00%","14747,2","14401,6",308227
26/02/07,"14856,1","14792,5","0,60%","14882,2","14786,6",147577
23/02/07,"14767,1","14824,4","-0,20%","14827,8","14703,9",157731
22/02/07,"14791,3","14850,8","0,00%","14880,7","14761,7",182851
21/02/07,"14788,8","14931,6","-0,70%","14963,6","14765,3",189029
20/02/07,"14886,1","14932,1","-0,20%","14937,2","14836,5",181351
19/02/07,"14915,8","14884,3","0,40%","14947,8","14872,9",131459
16/02/07,"14851,2",14807,"-0,20%","14862,4","14777,5",317403
15/02/07,"14876,9","14929,6","-0,20%","14938,3","14848,8",147226
14/02/07,"14905,7",14867,"0,50%",14910,"14815,2",183538
13/02/07,"14824,6","14817,3","0,40%","14855,1",14781,150810
12/02/07,14769,"14831,9","-0,70%","14834,2",14729,167531
09/02/07,"14875,5","14880,4","0,30%","14927,2","14866,5",173550
08/02/07,14826,"14856,7","-0,20%",14893,"14773,7",207881
07/02/07,"14854,6","14734,9","1,00%","14867,3",14708,226398
06/02/07,"14703,2","14653,2","0,60%","14743,8","14644,6",215577
05/02/07,"14616,7","14602,9","-0,10%","14625,9",14559,170956
02/02/07,"14631,2","14573,3","0,40%","14631,2","14545,3",166193
01/02/07,"14571,5","14637,5","0,10%","14656,9","14570,9",210970
31/01/07,"14553,2","14523,9","0,00%","14580,3",14450,193218
30/01/07,"14553,4",14492,"0,30%","14564,1","14459,8",162071
29/01/07,14507,"14403,1","0,60%","14512,4","14391,7",147978
26/01/07,"14415,4","14486,5","-0,80%","14486,9","14377,5",177064
25/01/07,"14537,3","14567,7","0,00%","14605,6","14490,6",182130
24/01/07,"14540,7","14419,3","1,20%","14560,2","14415,8",200698
23/01/07,"14368,6","14354,6","0,10%","14394,2","14304,7",159666
22/01/07,"14359,7","14416,2","-0,30%","14500,4","14351,7",173861
19/01/07,"14397,9","14239,4","0,90%","14398,3",14182,213139
18/01/07,"14265,3","14354,1","-0,20%","14383,5",14221,211868
17/01/07,14295,"14367,7","-0,40%","14408,2",14233,196719
16/01/07,"14355,6","14415,9","-0,40%","14482,6","14314,6",182449
15/01/07,"14416,7","14414,3","0,30%","14455,7","14411,9",167235
12/01/07,"14368,2","14302,3","0,30%","14373,7","14292,8",8180542
11/01/07,"14328,8","14183,2","1,50%","14328,8","14105,2",238661
10/01/07,"14116,1","14236,7","-1,40%","14239,4","14065,7",253322
09/01/07,"14311,5","14376,5","-0,10%","14417,5","14288,2",236256
08/01/07,"14322,3","14312,8","0,10%","14380,6","14290,3",214476
05/01/07,"14304,7","14290,8","-0,50%","14390,5","14286,1",227567
04/01/07,"14382,4",14299,"0,10%","14382,4","14231,2",214563
03/01/07,"14375,1","14383,2","0,10%","14396,6","14307,7",199468
02/01/07,"14364,4","14173,2","1,50%","14381,1","14157,3",184474
29/12/06,"14146,5","14168,6","-0,10%","14181,2","14082,9",102472
28/12/06,"14160,8","14176,7","-0,30%","14204,7",14119,795993
27/12/06,"14199,4","13955,1","0,90%","14199,4","13955,1",132493
22/12/06,"14066,1","14116,1","-0,60%",14122,"14030,3",110136
21/12/06,"14150,4","14164,2","-0,40%","14199,6","14109,3",129923
20/12/06,"14201,7",14249,"0,20%","14268,4","14162,7",170257
19/12/06,"14176,8","14238,5","-1,00%","14259,7",14123,173820
18/12/06,"14317,5","14368,2","-0,50%","14376,6","14303,8",160953
15/12/06,"14387,6","14388,7","0,20%","14420,8","14319,8",289889
14/12/06,"14351,9","14350,8","0,20%","14390,1","14287,7",173447
13/12/06,"14327,5",14205,"0,90%","14328,9","14187,1",192934
12/12/06,"14200,2","14192,4","-0,10%","14209,7","14165,3",142315
11/12/06,"14209,6","14119,4","0,90%","14209,6",14116,158568
08/12/06,"14076,6","14027,7","0,10%","14106,1","13957,6",119403
07/12/06,"14062,8","13965,4","0,40%","14117,9","13956,8",160783
00:00:00,"14007,1","14063,8","-0,20%",14081,"13989,4",124855
05/12/06,"14032,5","13898,7","1,30%","14040,2","13887,7",195211
04/12/06,"13846,4","13694,6","1,40%","13846,4","13655,4",196161
01/12/06,"13660,6","13910,5","-1,40%","13965,2","13551,1",220007
30/11/06,"13849,3","14014,4","-0,90%","14031,9","13849,3",220625
29/11/06,13978,"13840,9","1,80%",13978,"13798,6",238068
28/11/06,"13732,1","13745,5","-0,40%","13802,6","13660,3",282830
27/11/06,"13786,8","14051,9","-2,10%","14100,4","13786,8",260318
24/11/06,"14088,1","14243,6","-1,40%","14258,6",14047,180154
23/11/06,"14284,4","14315,2","-0,10%","14334,3","14229,4",116766
22/11/06,"14294,6","14272,2","0,50%",14338,"14258,7",176887
21/11/06,"14228,1","14218,7","-0,20%","14285,8","14214,1",135476
20/11/06,14256,"14101,9","0,60%","14256,7","14074,4",170893
17/11/06,14170,"14219,1","-0,50%","14245,8","14120,9",223930
16/11/06,"14241,3","14171,8","0,50%","14241,3","14153,7",133976
15/11/06,"14174,3","14166,4","0,40%","14184,5","14106,7",170751
14/11/06,"14113,2","14094,5","0,20%","14145,9","14061,2",200085
13/11/06,"14091,9","14012,6","0,60%","14122,6","13987,4",177439
10/11/06,"14002,4","14050,3","-0,80%","14069,7","13987,4",277663
09/11/06,"14111,4","14106,6","0,10%",14125,"14055,1",150613
08/11/06,"14090,4","14015,4","0,20%","14099,1","13985,3",194554
07/11/06,"14058,3",14006,"0,60%","14069,3","13977,6",214144
06/11/06,"13968,5","13861,4","1,30%","13968,5","13847,5",258020
03/11/06,"13794,7","13787,1","0,50%","13872,2","13739,1",200744
02/11/06,"13719,3","13750,9","-0,40%","13788,5",13652,207866
01/11/06,"13772,6","13769,2","0,10%","13842,4","13765,7",110735
31/10/06,13753,"13692,5","0,30%","13773,5","13669,8",168565
30/10/06,"13687,4","13639,5","-0,30%","13711,6","13600,5",111539
27/10/06,"13725,8","13682,1","0,70%","13744,3","13650,2",216778
26/10/06,"13633,1","13684,1","0,00%","13730,5","13622,7",211600
25/10/06,"13636,3","13564,6","0,40%","13674,3","13558,7",706556
24/10/06,"13579,8","13619,7","-0,30%","13635,9","13547,7",148648
23/10/06,"13620,7","13576,9","0,50%","13620,7","13506,5",144310
20/10/06,13558,"13504,8","0,70%","13565,3","13459,2",169368
19/10/06,"13463,7","13363,4","0,50%","13502,7","13331,1",155131
18/10/06,"13398,2","13279,6","1,20%","13425,2","13269,7",164592
17/10/06,"13245,3","13456,3","-1,70%","13486,9","13233,4",204685
16/10/06,"13476,6","13437,5","0,20%","13476,6","13402,9",182020
13/10/06,"13454,5","13414,4","0,40%","13465,6","13346,4",162434
12/10/06,"13406,9","13283,8","1,10%",13415,"13245,1",159186
11/10/06,"13260,9","13202,4","0,20%","13285,2",13166,183652
10/10/06,"13234,5","13175,8","0,70%","13234,5","13154,9",202569
09/10/06,"13143,5","13114,4","-0,10%","13180,6","13097,3",152618
06/10/06,"13152,1","13123,2","0,30%","13286,3",13075,275144
05/10/06,"13116,4","13064,5","1,00%","13122,9","13044,4",254553
04/10/06,"12982,6","12912,5","0,90%","12999,8","12866,5",275513
03/10/06,"12860,5","12893,9","-0,40%","12901,1","12819,6",173482
02/10/06,"12915,9","12937,2","-0,10%","12981,1","12874,8",154588
29/09/06,"12934,7","12929,7","0,00%","13001,6","12900,4",186110
28/09/06,"12930,2","12945,7","-0,20%","12991,6","12838,7",221827
27/09/06,12950,"12634,3","2,60%","12953,3","12616,7",283522
26/09/06,"12617,4",12473,"1,80%","12628,2","12431,4",214831
25/09/06,"12393,3",12427,"0,00%","12485,4","12333,3",182259
22/09/06,"12389,5","12401,3","-0,70%",12444,"12368,9",129783
21/09/06,"12476,9","12411,6","0,40%","12502,8","12394,4",193380
20/09/06,"12426,1","12225,2","1,50%","12426,1","12216,1",210529
19/09/06,"12240,9","12279,7","-0,40%","12291,6","12207,7",148241
18/09/06,"12287,8","12294,6","0,10%","12329,9","12252,4",136685
15/09/06,"12278,4","12222,1","0,50%","12337,5",12196,270011
14/09/06,"12214,5","12230,6","0,10%","12282,9","12205,2",363233
13/09/06,"12206,9","12225,3","0,30%","12225,3","12152,8",161176
12/09/06,"12164,9","12059,9","0,90%","12177,2","12029,4",158931
11/09/06,"12055,2","12047,7","-0,20%","12068,9","11969,2",131204
08/09/06,"12081,7","12032,6","0,60%","12094,4","12027,9",110420
07/09/06,"12014,5","12059,7","-0,70%","12065,8","11991,9",130057
06/09/06,"12102,9","12214,1","-0,90%","12215,9","12092,6",123072
05/09/06,"12212,4","12272,7","-0,50%","12272,7","12181,4",129293
04/09/06,"12278,6","12216,6","0,70%","12282,4","12210,3",86793
01/09/06,12193,"12152,2","0,40%","12231,9","12150,2",100638
31/08/06,"12144,7","12191,6","-0,20%","12195,5","12104,3",119857
30/08/06,"12171,9",12172,"0,20%",12200,"12160,6",108954
29/08/06,"12146,6","12103,1","0,20%","12190,1","12103,1",126312
28/08/06,"12116,6","12044,8","0,60%",12120,11981,79037
25/08/06,"12042,9",12068,"-0,10%",12099,"12011,5",86021
24/08/06,12056,"12018,5","0,40%","12085,8","11970,2",103228
23/08/06,"12012,7","12098,9","-0,60%","12098,9","12008,2",83530
22/08/06,"12080,8","12094,8","0,20%","12121,5","12003,4",108719
21/08/06,"12054,9","12029,1","-0,10%","12077,6","12003,4",91344
18/08/06,"12067,8","12092,7","-0,20%","12092,7","12014,3",78330
17/08/06,"12087,8","12050,4","0,30%","12098,4",12026,103650
16/08/06,"12045,9",12001,"0,50%","12071,7","11986,2",106029
15/08/06,"11991,3","11853,7","0,70%","12008,3","11853,2",84995
14/08/06,"11903,3","11849,3","1,10%","11913,1","11829,8",82539
11/08/06,"11777,3","11836,1","-0,30%","11863,2","11707,6",105833
10/08/06,"11810,4","11807,2","-0,80%","11834,7","11723,4",140576
09/08/06,"11911,6",11855,"0,70%","11922,2",11785,103607
08/08/06,11834,"11847,1","0,40%","11878,8","11801,4",89204
07/08/06,"11790,5","11836,2","-1,20%","11845,1","11771,6",82145
04/08/06,"11934,1","11848,5","1,10%","11934,1","11830,1",121724
03/08/06,"11800,7","11873,7","-0,50%","11873,7","11756,5",114421
02/08/06,11863,"11767,1","1,30%","11877,8","11752,2",114181
01/08/06,"11706,6","11806,9","-0,90%","11830,2","11698,5",110342
31/07/06,11818,"11871,8","-0,60%","11886,7","11789,3",100558
28/07/06,"11887,4","11728,8","1,00%","11892,3","11717,5",140036
27/07/06,"11768,4","11683,4","1,10%","11777,2","11676,1",188876
26/07/06,"11635,2","11632,5","0,20%","11635,2","11572,7",121022
25/07/06,"11611,9","11586,8","0,40%","11644,3","11539,9",155848
24/07/06,"11561,6","11343,9","2,00%","11561,6","11337,5",146491
21/07/06,"11333,9","11384,2","-1,00%","11434,1","11321,6",148057
20/07/06,"11446,4","11468,1","0,20%","11523,8","11422,7",124799
19/07/06,"11425,7","11211,9","2,40%","11425,7","11190,6",151008
18/07/06,11161,"11172,2","-0,20%","11198,6",11116,109377
17/07/06,"11179,4","11243,1","-0,50%","11264,4","11120,9",150409
14/07/06,"11240,2","11270,2","-1,20%","11330,1","11240,2",140222
13/07/06,11375,"11470,3","-1,40%","11479,1",11352,154001
12/07/06,"11537,3","11569,5","0,00%","11630,9","11525,8",125395
11/07/06,"11535,2","11590,7","-1,00%","11616,2","11520,1",116668
10/07/06,"11649,5","11581,8","0,20%","11650,5","11549,3",98898
07/07/06,"11626,7","11619,7","-0,10%",11646,"11541,4",123399
06/07/06,"11636,8","11510,9","1,00%","11650,5","11505,8",141154
05/07/06,"11521,2","11552,1","-0,70%",11555,"11469,2",130608
04/07/06,"11603,1","11595,5","0,30%","11603,1",11548,106553
03/07/06,"11569,6","11527,9","0,20%","11573,9",11500,123190
30/06/06,"11548,1","11486,7","1,40%","11585,3","11448,2",186504
29/06/06,"11386,6","11271,4","1,80%","11386,6","11239,1",164307
28/06/06,"11188,8","11180,5","-0,20%","11237,2","11158,5",135484
27/06/06,"11214,5","11313,1","-0,60%","11313,1","11205,1",118631
26/06/06,"11276,6","11313,8","0,00%","11315,2",11260,137831
23/06/06,"11274,2",11248,"0,20%","11302,9","11212,1",131332
22/06/06,"11246,3",11248,"0,80%","11257,7","11197,6",134166
21/06/06,"11155,4","11134,1","0,50%","11155,4","11046,4",155343
20/06/06,"11103,5","10987,4","0,40%","11109,2","10965,1",173003
19/06/06,"11056,8","11032,6","0,90%","11101,4","11000,6",152483
16/06/06,"10962,8","11143,8","-0,70%","11176,5","10935,2",252717
15/06/06,"11036,3","10906,1","1,70%","11045,9","10892,6",196144
14/06/06,10852,"10833,4","0,50%","10873,4","10744,2",163030
13/06/06,"10797,5","10867,8","-2,10%",10909,"10772,4",237769
12/06/06,"11031,4","11060,8","-0,60%","11109,4","11018,5",154278
09/06/06,"11098,2","11086,4","1,30%","11121,7","11037,6",151303
08/06/06,"10952,6","11027,4","-2,40%","11097,8","10952,6",156403
07/06/06,"11224,7",11181,"1,00%","11267,1","11105,8",23153
06/06/06,11112,"11134,1","-1,60%","11223,8","11090,1",208689
05/06/06,"11287,8",11380,"-0,60%",11380,"11262,5",115594
02/06/06,"11360,7","11445,7","0,10%","11470,6","11317,1",151525
01/06/06,"11346,4","11327,7","0,10%","11375,8","11244,8",145731
31/05/06,"11340,5","11072,4","1,60%","11344,3","11049,2",225630
30/05/06,"11165,6","11347,5","-1,80%","11384,3","11143,2",152681
29/05/06,"11371,4","11401,9","-0,40%","11410,7",11369,74457
26/05/06,"11414,8","11268,7","1,80%","11414,8","11236,7",193554
25/05/06,"11208,2","11107,7","1,50%","11208,2","10984,3",155387
24/05/06,"11047,2","11085,2","-1,00%","11120,8","10961,5",223967
23/05/06,"11160,7","11004,8","1,90%","11169,5","10993,1",247348
22/05/06,"10950,2","11246,6","-2,80%",11248,"10918,3",266409
19/05/06,"11270,8","11197,2","0,50%","11294,2","11173,7",183058
18/05/06,"11210,3","11241,4","-0,30%","11332,1","11069,1",258606
17/05/06,"11248,2","11615,3","-3,00%","11636,1","11248,2",208758
16/05/06,"11595,9","11567,1","0,10%","11637,1","11553,9",196666
15/05/06,"11587,7","11661,3","-1,00%","11673,1","11517,9",207406
12/05/06,"11710,2","11919,1","-2,50%","11931,8","11710,2",229658
11/05/06,"12008,4","12052,2","-0,50%",12106,"11998,1",175947
10/05/06,"12064,8","12057,3","-0,20%","12085,5","12046,6",224336
09/05/06,"12083,3","12073,1","0,10%","12096,2","12042,5",180227
08/05/06,"12067,7","12070,5","0,30%","12087,2","12031,5",135585
05/05/06,"12034,4","11935,2","0,90%","12034,4","11922,3",131646
04/05/06,"11928,5","11901,1","0,40%","11934,8","11851,6",165744
03/05/06,"11876,5","11939,5","-0,40%","11956,9","11858,4",173847
02/05/06,"11929,3","11843,3","0,30%","11929,3","11835,9",134082
28/04/06,"11892,5","11876,2","0,00%","11913,9","11812,9",177838
27/04/06,"11891,3","11944,9","-0,30%","11946,2","11825,3",153150
26/04/06,"11925,6","11940,8","0,00%","11958,1","11886,9",125648
25/04/06,"11920,5","11889,8","0,20%","11975,5","11878,6",155869
24/04/06,"11901,3","11884,4","-0,10%","11955,8","11856,6",144825
21/04/06,"11913,8","11819,9","1,10%","11913,8","11806,1",156320
20/04/06,"11782,6","11720,1","0,50%","11814,2","11716,3",153003
19/04/06,"11720,1","11671,7","1,20%","11721,3","11659,8",178060
18/04/06,11585,"11589,4","-0,20%","11626,3","11552,1",169351
13/04/06,"11609,4","11604,5","0,10%","11645,3","11564,2",75094
12/04/06,"11601,7","11666,9","-0,60%","11667,9","11567,6",174424
11/04/06,"11674,6","11796,7","-1,20%","11822,2","11657,1",165261
10/04/06,"11817,5","11792,4","0,00%","11817,5","11764,4",96504
07/04/06,"11816,7","11903,4","-0,80%",11922,"11807,7",135623
06/04/06,"11908,2","11938,6","-0,10%",11944,"11883,6",164695
05/04/06,"11916,4","11888,2","0,20%","11916,4","11839,8",150569
04/04/06,"11893,8","11892,6","-0,20%","11893,8","11829,8",147563
03/04/06,11920,"11923,5","0,60%","11958,6","11901,8",143617
31/03/06,"11854,3","11856,2","-0,10%","11871,6","11779,2",145693
30/03/06,"11869,8","11870,2","0,40%",11884,"11805,2",154267
29/03/06,"11817,3","11773,1","0,40%","11839,8","11753,9",180618
28/03/06,"11774,2","11855,4","-0,60%","11870,5","11754,1",156112
